Id,SalePrice
2735,132894.86246939245
2736,137573.6351501894
2737,123586.41189232214
2738,124586.60674875444
2739,143414.496421462
2740,119312.61976166573
2741,151795.36404907322
2742,141500.97808268017
2743,149923.88608044636
2744,164008.63152970298
2745,146091.89970293274
2746,134288.36923527237
2747,147621.54372531973
2748,117645.49886330665
2749,129116.28757346445
2750,113129.8759998292
2751,127556.97668354628
2752,189524.39714766867
2753,149092.4899406127
2754,198034.85372875657
2755,111918.14856160755
2756,77832.09535244254
2757,69477.32526363862
2758,81750.03994581687
2759,123432.2788056369
2760,120760.7584008345
2761,153233.5109570404
2762,146129.2698679682
2763,172510.64354258197
2764,162454.51035900478
2765,245316.19633696388
2766,131346.10315818843
2767,93470.24836997282
2768,124115.4088148046
2769,140574.7536756378
2770,157831.2889270085
2771,122029.3657089919
2772,135616.12584403149
2773,141606.04335979614
2774,127027.29039774385
2775,132653.18066609255
2776,113753.10486651525
2777,136321.80416519876
2778,121454.52540183329
2779,111869.89160844167
2780,101869.27220510926
2781,84516.36432419722
2782,87330.40576719432
2783,85595.16284736336
2784,115454.8982528816
2785,117767.29354835306
2786,73370.55462695066
2787,113744.84061642754
2788,63544.82824592413
2789,180331.51323656182
2790,93893.97336064075
2791,100582.35512369023
2792,66887.10133970511
2793,178862.9668272438
2794,100321.12292807623
2795,110642.90355228489
2796,84461.35275840998
2797,172754.8525231732
2798,106214.84449442421
2799,111757.94523918425
2800,79793.7685406785
2801,106078.66927656045
2802,141330.8359769705
2803,137010.15420387732
2804,139522.94050280843
2805,100276.82506455385
2806,93274.16030963245
2807,169337.88588883233
2808,147905.3778017334
2809,130922.03067475006
2810,139069.5728424598
2811,145224.73572151555
2812,143608.910010999
2813,132450.37007591635
2814,150499.9868586966
2815,106015.15899390404
2816,230606.88253841404
2817,145803.15367577574
2818,120705.20275814261
2819,208931.0343288172
2820,130568.6369621236
2821,113697.39966929752
2822,168439.98794662688
2823,225374.80555894139
2824,173160.6213796152
2825,152579.0902058513
2826,117816.12618840368
2827,143241.297636431
2828,209848.27971384948
2829,167698.1192850834
2830,216077.57689916622
2831,189444.14662305254
2832,227226.36710259758
2833,267889.3585654109
2834,234563.57975760655
2835,220863.79653491793
2836,192635.04618304808
2837,174186.38595001653
2838,143986.48825863007
2839,175187.3196258637
2840,203985.96840371133
2841,209588.8156507275
2842,223188.99170524132
2843,159427.54427199467
2844,156175.5601450553
2845,131482.82047292578
2846,209588.8156507275
2847,206655.25911309393
2848,217783.18834030672
2849,206269.6143966548
2850,266488.4113398594
2851,233050.28133308588
2852,231330.19669899024
2853,234153.61642032405
2854,146701.52278570586
2855,199336.63535835067
2856,210837.67034088066
2857,192635.04618304808
2858,207918.86030044805
2859,119219.1726986058
2860,130264.61943204956
2861,135143.4974036135
2862,178891.51487868835
2863,135358.65866727073
2864,216137.6963494118
2865,148007.45079853843
2866,152526.24739556163
2867,85494.20283698163
2868,97400.73939391214
2869,111324.8830111653
2870,155957.3251734121
2871,114353.50338078615
2872,63960.280043837054
2873,99605.81383978782
2874,142861.49281993462
2875,124205.48307625843
2876,176809.49903880933
2877,132133.83922065658
2878,184351.36954729608
2879,150165.0663890397
2880,118982.5520662658
2881,157351.72787123724
2882,194044.49789743568
2883,200040.95832041767
2884,177022.09039783108
2885,188846.24297773038
2886,209379.64896440358
2887,99331.35651342919
2888,116845.09606122712
2889,64735.84613679459
2890,64735.84613679459
2891,137453.1379303543
2892,62847.905239679574
2893,107627.56716257252
2894,70456.32829479787
2895,302697.9628219618
2896,295029.63609120407
2897,184743.74628566252
2898,139525.87809412403
2899,214914.33274935733
2900,145170.68607076106
2901,219963.42769933547
2902,191178.74359021345
2903,326021.73141034663
2904,358803.9314402223
2905,116957.34565066299
2906,204611.7396181664
2907,111718.82247321912
2908,128471.38974264187
2909,134275.69026615436
2910,89924.42091346289
2911,89116.65793959143
2912,141476.24477402683
2913,95961.6249115704
2914,77736.32707887958
2915,77736.32707887958
2916,89116.65793959143
2917,161745.91548773056
2918,126522.01580335383
2919,206078.42521803427
